psgc_code,reference_year,population,source
0105530025,2024,3224,2024 POPCEN (PSA)
0105530026,2024,2178,2024 POPCEN (PSA)
0105530027,2024,1243,2024 POPCEN (PSA)
0105530028,2024,1398,2024 POPCEN (PSA)
0105530029,2024,1541,2024 POPCEN (PSA)
0105530030,2024,5575,2024 POPCEN (PSA)
0105530031,2024,2349,2024 POPCEN (PSA)
0105530032,2024,2312,2024 POPCEN (PSA)
0105530033,2024,898,2024 POPCEN (PSA)
0105530034,2024,1877,2024 POPCEN (PSA)
0105530035,2024,913,2024 POPCEN (PSA)
0105531000,2024,67510,2024 POPCEN (PSA)
0105531001,2024,2414,2024 POPCEN (PSA)
0105531002,2024,920,2024 POPCEN (PSA)
0105531003,2024,2350,2024 POPCEN (PSA)
0105531004,2024,2064,2024 POPCEN (PSA)
0105531005,2024,2720,2024 POPCEN (PSA)
0105531006,2024,1401,2024 POPCEN (PSA)
0105531007,2024,1478,2024 POPCEN (PSA)
0105531008,2024,931,2024 POPCEN (PSA)
0105531009,2024,3661,2024 POPCEN (PSA)
0105531010,2024,2523,2024 POPCEN (PSA)
0105531012,2024,1174,2024 POPCEN (PSA)
0105531013,2024,2081,2024 POPCEN (PSA)
0105531014,2024,1228,2024 POPCEN (PSA)
0105531015,2024,3428,2024 POPCEN (PSA)
0105531016,2024,2058,2024 POPCEN (PSA)
0105531017,2024,1513,2024 POPCEN (PSA)
0105531018,2024,2420,2024 POPCEN (PSA)
0105531019,2024,1509,2024 POPCEN (PSA)
0105531020,2024,1133,2024 POPCEN (PSA)
0105531021,2024,1213,2024 POPCEN (PSA)
0105531022,2024,1547,2024 POPCEN (PSA)
0105531023,2024,1695,2024 POPCEN (PSA)
0105531024,2024,1268,2024 POPCEN (PSA)
0105531025,2024,1901,2024 POPCEN (PSA)
0105531026,2024,3519,2024 POPCEN (PSA)
0105531027,2024,520,2024 POPCEN (PSA)
0105531028,2024,1120,2024 POPCEN (PSA)
0105531029,2024,2966,2024 POPCEN (PSA)
0105531031,2024,1300,2024 POPCEN (PSA)
0105531032,2024,3329,2024 POPCEN (PSA)
0105531033,2024,1285,2024 POPCEN (PSA)
0105531034,2024,1660,2024 POPCEN (PSA)
0105531035,2024,3539,2024 POPCEN (PSA)
0105531036,2024,849,2024 POPCEN (PSA)
0105531037,2024,537,2024 POPCEN (PSA)
0105531038,2024,692,2024 POPCEN (PSA)
0105531039,2024,1564,2024 POPCEN (PSA)
0105532000,2024,208330,2024 POPCEN (PSA)
0105532001,2024,1982,2024 POPCEN (PSA)
0105532002,2024,3896,2024 POPCEN (PSA)
0105532003,2024,989,2024 POPCEN (PSA)
0105532004,2024,2984,2024 POPCEN (PSA)
0105532005,2024,1903,2024 POPCEN (PSA)
0105532006,2024,2523,2024 POPCEN (PSA)
0105532007,2024,5803,2024 POPCEN (PSA)
0105532008,2024,1914,2024 POPCEN (PSA)
0105532009,2024,2436,2024 POPCEN (PSA)
0105532010,2024,2019,2024 POPCEN (PSA)
0105532011,2024,4215,2024 POPCEN (PSA)
0105532012,2024,2031,2024 POPCEN (PSA)
0105532013,2024,600,2024 POPCEN (PSA)
0105532014,2024,2588,2024 POPCEN (PSA)
0105532015,2024,968,2024 POPCEN (PSA)
0105532016,2024,833,2024 POPCEN (PSA)
0105532017,2024,2588,2024 POPCEN (PSA)
0105532018,2024,4018,2024 POPCEN (PSA)
0105532019,2024,1949,2024 POPCEN (PSA)
0105532020,2024,474,2024 POPCEN (PSA)
0105532021,2024,2028,2024 POPCEN (PSA)
0105532022,2024,1209,2024 POPCEN (PSA)
0105532023,2024,2906,2024 POPCEN (PSA)
0105532024,2024,1553,2024 POPCEN (PSA)
0105532025,2024,4058,2024 POPCEN (PSA)
0105532026,2024,3742,2024 POPCEN (PSA)
0105532027,2024,2725,2024 POPCEN (PSA)
0105532028,2024,4517,2024 POPCEN (PSA)
0105532029,2024,3895,2024 POPCEN (PSA)
0105532030,2024,5205,2024 POPCEN (PSA)
0105532031,2024,2278,2024 POPCEN (PSA)
0105532032,2024,2439,2024 POPCEN (PSA)
0105532035,2024,1842,2024 POPCEN (PSA)
0105532036,2024,4306,2024 POPCEN (PSA)
0105532037,2024,1443,2024 POPCEN (PSA)
0105532038,2024,1851,2024 POPCEN (PSA)
0105532039,2024,2972,2024 POPCEN (PSA)
0105532040,2024,3914,2024 POPCEN (PSA)
0105532041,2024,2781,2024 POPCEN (PSA)
0105532043,2024,1277,2024 POPCEN (PSA)
0105532044,2024,1027,2024 POPCEN (PSA)
0105532045,2024,1834,2024 POPCEN (PSA)
0105532046,2024,481,2024 POPCEN (PSA)
0105532047,2024,3097,2024 POPCEN (PSA)
0105532048,2024,3850,2024 POPCEN (PSA)
0105532050,2024,899,2024 POPCEN (PSA)
0105532051,2024,3218,2024 POPCEN (PSA)
0105532052,2024,2241,2024 POPCEN (PSA)
0105532053,2024,3476,2024 POPCEN (PSA)
0105532054,2024,1843,2024 POPCEN (PSA)
0105532055,2024,1736,2024 POPCEN (PSA)
0105532056,2024,1665,2024 POPCEN (PSA)
0105532057,2024,2056,2024 POPCEN (PSA)
0105532058,2024,4824,2024 POPCEN (PSA)
0105532060,2024,3154,2024 POPCEN (PSA)
0105532061,2024,420,2024 POPCEN (PSA)
0105532062,2024,1545,2024 POPCEN (PSA)
0105532063,2024,3454,2024 POPCEN (PSA)
0105532064,2024,1455,2024 POPCEN (PSA)
0105532065,2024,3420,2024 POPCEN (PSA)
0105532066,2024,1720,2024 POPCEN (PSA)
0105532067,2024,1119,2024 POPCEN (PSA)
0105532069,2024,1530,2024 POPCEN (PSA)
0105532070,2024,1967,2024 POPCEN (PSA)
0105532071,2024,803,2024 POPCEN (PSA)
0105532072,2024,1701,2024 POPCEN (PSA)
0105532073,2024,1779,2024 POPCEN (PSA)
0105532074,2024,3956,2024 POPCEN (PSA)
0105532075,2024,2786,2024 POPCEN (PSA)
0105532076,2024,1289,2024 POPCEN (PSA)
0105532077,2024,2643,2024 POPCEN (PSA)
0105532078,2024,3482,2024 POPCEN (PSA)
0105532079,2024,2622,2024 POPCEN (PSA)
0105532080,2024,1517,2024 POPCEN (PSA)
0105532081,2024,1050,2024 POPCEN (PSA)
0105532082,2024,2516,2024 POPCEN (PSA)
0105532083,2024,1590,2024 POPCEN (PSA)
0105532084,2024,3443,2024 POPCEN (PSA)
0105532085,2024,3842,2024 POPCEN (PSA)
0105532086,2024,4659,2024 POPCEN (PSA)
0105532087,2024,1945,2024 POPCEN (PSA)
0105532088,2024,1338,2024 POPCEN (PSA)
0105532089,2024,1357,2024 POPCEN (PSA)
0105532090,2024,7054,2024 POPCEN (PSA)
0105532091,2024,785,2024 POPCEN (PSA)
0105532092,2024,488,2024 POPCEN (PSA)
0105533000,2024,87714,2024 POPCEN (PSA)
0105533001,2024,2202,2024 POPCEN (PSA)
0105533002,2024,3536,2024 POPCEN (PSA)
0105533003,2024,4749,2024 POPCEN (PSA)
0105533004,2024,3459,2024 POPCEN (PSA)
0105533006,2024,1318,2024 POPCEN (PSA)
0105533007,2024,2301,2024 POPCEN (PSA)
0105533008,2024,1368,2024 POPCEN (PSA)
0105533009,2024,3126,2024 POPCEN (PSA)
0105533010,2024,4797,2024 POPCEN (PSA)
0105533011,2024,905,2024 POPCEN (PSA)
0105533012,2024,1804,2024 POPCEN (PSA)
0105533013,2024,2935,2024 POPCEN (PSA)
0105533014,2024,2772,2024 POPCEN (PSA)
0105533015,2024,3065,2024 POPCEN (PSA)
0105533016,2024,694,2024 POPCEN (PSA)
0105533017,2024,2371,2024 POPCEN (PSA)
0105533018,2024,1720,2024 POPCEN (PSA)
0105533019,2024,2208,2024 POPCEN (PSA)
0105533020,2024,3978,2024 POPCEN (PSA)
0105533021,2024,2713,2024 POPCEN (PSA)
0105533022,2024,3890,2024 POPCEN (PSA)
0105533023,2024,3174,2024 POPCEN (PSA)
0105533024,2024,3958,2024 POPCEN (PSA)
0105533025,2024,3674,2024 POPCEN (PSA)
0105533027,2024,2236,2024 POPCEN (PSA)
0105533028,2024,985,2024 POPCEN (PSA)
0105533029,2024,2751,2024 POPCEN (PSA)
0105533030,2024,3623,2024 POPCEN (PSA)
0105533031,2024,2117,2024 POPCEN (PSA)
0105533032,2024,1505,2024 POPCEN (PSA)
0105533033,2024,1338,2024 POPCEN (PSA)
0105533034,2024,2858,2024 POPCEN (PSA)
0105533035,2024,2295,2024 POPCEN (PSA)
0105533036,2024,1289,2024 POPCEN (PSA)
0105534000,2024,44713,2024 POPCEN (PSA)
0105534001,2024,1184,2024 POPCEN (PSA)
0105534002,2024,1810,2024 POPCEN (PSA)
0105534003,2024,2255,2024 POPCEN (PSA)
0105534004,2024,3057,2024 POPCEN (PSA)
0105534005,2024,1584,2024 POPCEN (PSA)
0105534006,2024,2162,2024 POPCEN (PSA)
0105534007,2024,2590,2024 POPCEN (PSA)
0105534009,2024,1048,2024 POPCEN (PSA)
0105534010,2024,5335,2024 POPCEN (PSA)
0105534011,2024,3732,2024 POPCEN (PSA)
0105534013,2024,1358,2024 POPCEN (PSA)
0105534014,2024,775,2024 POPCEN (PSA)
0105534015,2024,3040,2024 POPCEN (PSA)
0105534016,2024,2069,2024 POPCEN (PSA)
0105534017,2024,1642,2024 POPCEN (PSA)
0105534018,2024,5167,2024 POPCEN (PSA)
0105534019,2024,543,2024 POPCEN (PSA)
0105534020,2024,2451,2024 POPCEN (PSA)
0105534021,2024,2911,2024 POPCEN (PSA)
0105535000,2024,56876,2024 POPCEN (PSA)
0105535001,2024,2968,2024 POPCEN (PSA)
0105535003,2024,2447,2024 POPCEN (PSA)
0105535004,2024,2571,2024 POPCEN (PSA)
0105535005,2024,6419,2024 POPCEN (PSA)
0105535007,2024,5319,2024 POPCEN (PSA)
0105535008,2024,4877,2024 POPCEN (PSA)
0105535009,2024,1912,2024 POPCEN (PSA)
0105535010,2024,2904,2024 POPCEN (PSA)
0105535011,2024,4166,2024 POPCEN (PSA)
0105535013,2024,4010,2024 POPCEN (PSA)
0105535014,2024,3173,2024 POPCEN (PSA)
0105535015,2024,5567,2024 POPCEN (PSA)
0105535016,2024,4347,2024 POPCEN (PSA)
0105535018,2024,6196,2024 POPCEN (PSA)
0105536000,2024,40144,2024 POPCEN (PSA)
0105536001,2024,724,2024 POPCEN (PSA)
0105536002,2024,1419,2024 POPCEN (PSA)
0105536003,2024,916,2024 POPCEN (PSA)
0105536005,2024,1369,2024 POPCEN (PSA)
0105536006,2024,598,2024 POPCEN (PSA)
0105536007,2024,1228,2024 POPCEN (PSA)
0105536008,2024,727,2024 POPCEN (PSA)
0105536009,2024,600,2024 POPCEN (PSA)
0105536010,2024,1277,2024 POPCEN (PSA)
0105536011,2024,1637,2024 POPCEN (PSA)
0105536013,2024,987,2024 POPCEN (PSA)
0105536015,2024,751,2024 POPCEN (PSA)
0105536016,2024,381,2024 POPCEN (PSA)
0105536017,2024,1288,2024 POPCEN (PSA)
0105536018,2024,997,2024 POPCEN (PSA)
0105536019,2024,534,2024 POPCEN (PSA)
0105536020,2024,2551,2024 POPCEN (PSA)
0105536021,2024,592,2024 POPCEN (PSA)
0105536022,2024,980,2024 POPCEN (PSA)
0105536023,2024,651,2024 POPCEN (PSA)
0105536024,2024,3508,2024 POPCEN (PSA)
0105536025,2024,1231,2024 POPCEN (PSA)
0105536026,2024,887,2024 POPCEN (PSA)
0105536027,2024,1251,2024 POPCEN (PSA)
0105536028,2024,954,2024 POPCEN (PSA)
0105536029,2024,1036,2024 POPCEN (PSA)
0105536030,2024,1745,2024 POPCEN (PSA)
0105536031,2024,2834,2024 POPCEN (PSA)
0105536032,2024,2125,2024 POPCEN (PSA)
0105536033,2024,1465,2024 POPCEN (PSA)
0105536034,2024,550,2024 POPCEN (PSA)
0105536035,2024,1465,2024 POPCEN (PSA)
0105536036,2024,886,2024 POPCEN (PSA)
0105537000,2024,34322,2024 POPCEN (PSA)
0105537001,2024,3852,2024 POPCEN (PSA)
0105537002,2024,1005,2024 POPCEN (PSA)
0105537004,2024,1368,2024 POPCEN (PSA)
0105537005,2024,1870,2024 POPCEN (PSA)
0105537006,2024,1641,2024 POPCEN (PSA)
0105537007,2024,3332,2024 POPCEN (PSA)
0105537009,2024,2180,2024 POPCEN (PSA)
0105537010,2024,1710,2024 POPCEN (PSA)
0105537011,2024,1915,2024 POPCEN (PSA)
0105537012,2024,1963,2024 POPCEN (PSA)
0105537013,2024,763,2024 POPCEN (PSA)
0105537014,2024,3488,2024 POPCEN (PSA)
0105537015,2024,1207,2024 POPCEN (PSA)
0105537016,2024,872,2024 POPCEN (PSA)
0105537017,2024,1118,2024 POPCEN (PSA)
0105537018,2024,2204,2024 POPCEN (PSA)
0105537020,2024,1374,2024 POPCEN (PSA)
0105537021,2024,1317,2024 POPCEN (PSA)
0105537022,2024,522,2024 POPCEN (PSA)
0105537023,2024,330,2024 POPCEN (PSA)
0105537024,2024,291,2024 POPCEN (PSA)
0105538000,2024,92420,2024 POPCEN (PSA)
0105538001,2024,1744,2024 POPCEN (PSA)
0105538002,2024,3920,2024 POPCEN (PSA)
0105538003,2024,4536,2024 POPCEN (PSA)
0105538004,2024,1712,2024 POPCEN (PSA)
0105538005,2024,3467,2024 POPCEN (PSA)
0105538006,2024,3093,2024 POPCEN (PSA)
0105538007,2024,1960,2024 POPCEN (PSA)
0105538008,2024,2228,2024 POPCEN (PSA)
0105538009,2024,670,2024 POPCEN (PSA)
0105538010,2024,1864,2024 POPCEN (PSA)
0105538011,2024,6968,2024 POPCEN (PSA)
0105538012,2024,2884,2024 POPCEN (PSA)
0105538013,2024,4930,2024 POPCEN (PSA)
0105538014,2024,3479,2024 POPCEN (PSA)
0105538015,2024,5017,2024 POPCEN (PSA)
0105538016,2024,3350,2024 POPCEN (PSA)
0105538017,2024,5273,2024 POPCEN (PSA)
0105538018,2024,2592,2024 POPCEN (PSA)
0105538019,2024,2843,2024 POPCEN (PSA)
0105538020,2024,4002,2024 POPCEN (PSA)
0105538021,2024,3872,2024 POPCEN (PSA)
0105538022,2024,1556,2024 POPCEN (PSA)
0105538023,2024,2346,2024 POPCEN (PSA)
0105538024,2024,3375,2024 POPCEN (PSA)
0105538025,2024,371,2024 POPCEN (PSA)
0105538026,2024,2650,2024 POPCEN (PSA)
0105538027,2024,6187,2024 POPCEN (PSA)
0105538028,2024,3622,2024 POPCEN (PSA)
0105538029,2024,1909,2024 POPCEN (PSA)
0105539000,2024,34452,2024 POPCEN (PSA)
0105539001,2024,677,2024 POPCEN (PSA)
0105539002,2024,1362,2024 POPCEN (PSA)
0105539003,2024,720,2024 POPCEN (PSA)
0105539004,2024,2326,2024 POPCEN (PSA)
0105539005,2024,920,2024 POPCEN (PSA)
0105539006,2024,1077,2024 POPCEN (PSA)
0105539008,2024,1183,2024 POPCEN (PSA)
0105539009,2024,1038,2024 POPCEN (PSA)
0105539010,2024,2158,2024 POPCEN (PSA)
0105539011,2024,2168,2024 POPCEN (PSA)
0105539012,2024,853,2024 POPCEN (PSA)
0105539013,2024,2010,2024 POPCEN (PSA)
0105539014,2024,1056,2024 POPCEN (PSA)
0105539015,2024,1185,2024 POPCEN (PSA)
0105539016,2024,308,2024 POPCEN (PSA)
0105539017,2024,2531,2024 POPCEN (PSA)
0105539018,2024,2158,2024 POPCEN (PSA)
0105539020,2024,1110,2024 POPCEN (PSA)
0105539021,2024,1364,2024 POPCEN (PSA)
0105539022,2024,1082,2024 POPCEN (PSA)
0105539023,2024,4186,2024 POPCEN (PSA)
0105539024,2024,978,2024 POPCEN (PSA)
0105539025,2024,2002,2024 POPCEN (PSA)
0105540000,2024,14894,2024 POPCEN (PSA)
0105540001,2024,903,2024 POPCEN (PSA)
0105540002,2024,1074,2024 POPCEN (PSA)
0105540003,2024,593,2024 POPCEN (PSA)
0105540004,2024,1445,2024 POPCEN (PSA)
0105540005,2024,1599,2024 POPCEN (PSA)
0105540006,2024,4365,2024 POPCEN (PSA)
0105540007,2024,1267,2024 POPCEN (PSA)
0105540008,2024,893,2024 POPCEN (PSA)
0105540009,2024,1505,2024 POPCEN (PSA)
0105540010,2024,1250,2024 POPCEN (PSA)
0105541000,2024,51439,2024 POPCEN (PSA)
0105541001,2024,1750,2024 POPCEN (PSA)
0105541002,2024,1609,2024 POPCEN (PSA)
0105541003,2024,841,2024 POPCEN (PSA)
0105541004,2024,974,2024 POPCEN (PSA)
0105541005,2024,2672,2024 POPCEN (PSA)
0105541006,2024,3278,2024 POPCEN (PSA)
0105541007,2024,1633,2024 POPCEN (PSA)
0105541008,2024,1820,2024 POPCEN (PSA)
0105541009,2024,1913,2024 POPCEN (PSA)
0105541010,2024,1055,2024 POPCEN (PSA)
0105541011,2024,1074,2024 POPCEN (PSA)
0105541012,2024,1808,2024 POPCEN (PSA)
0105541013,2024,907,2024 POPCEN (PSA)
0105541014,2024,1198,2024 POPCEN (PSA)
0105541015,2024,1564,2024 POPCEN (PSA)
0105541016,2024,1956,2024 POPCEN (PSA)
0105541017,2024,2261,2024 POPCEN (PSA)
0105541018,2024,1916,2024 POPCEN (PSA)
0105541019,2024,3590,2024 POPCEN (PSA)
0105541021,2024,4246,2024 POPCEN (PSA)
0105541022,2024,1397,2024 POPCEN (PSA)
0105541023,2024,1801,2024 POPCEN (PSA)
0105541024,2024,1641,2024 POPCEN (PSA)
0105541025,2024,2170,2024 POPCEN (PSA)
0105541026,2024,1316,2024 POPCEN (PSA)
0105541027,2024,2106,2024 POPCEN (PSA)
0105541028,2024,1728,2024 POPCEN (PSA)
0105541029,2024,1215,2024 POPCEN (PSA)
0105542000,2024,38625,2024 POPCEN (PSA)
0105542001,2024,3261,2024 POPCEN (PSA)
0105542002,2024,1752,2024 POPCEN (PSA)
0105542003,2024,1848,2024 POPCEN (PSA)
0105542004,2024,1035,2024 POPCEN (PSA)
0105542005,2024,1029,2024 POPCEN (PSA)
0105542006,2024,852,2024 POPCEN (PSA)
0105542007,2024,1700,2024 POPCEN (PSA)
0105542008,2024,3154,2024 POPCEN (PSA)
0105542009,2024,2128,2024 POPCEN (PSA)
0105542010,2024,736,2024 POPCEN (PSA)
0105542011,2024,1254,2024 POPCEN (PSA)
0105542012,2024,2000,2024 POPCEN (PSA)
0105542013,2024,3323,2024 POPCEN (PSA)
0105542014,2024,8136,2024 POPCEN (PSA)
0105542015,2024,941,2024 POPCEN (PSA)
0105542016,2024,2100,2024 POPCEN (PSA)
0105542018,2024,944,2024 POPCEN (PSA)
0105542019,2024,1199,2024 POPCEN (PSA)
0105542020,2024,1233,2024 POPCEN (PSA)
0105543000,2024,45476,2024 POPCEN (PSA)
0105543001,2024,2413,2024 POPCEN (PSA)
0105543002,2024,2446,2024 POPCEN (PSA)
0105543003,2024,2238,2024 POPCEN (PSA)
0105543004,2024,2754,2024 POPCEN (PSA)
0105543005,2024,1186,2024 POPCEN (PSA)
0105543006,2024,2100,2024 POPCEN (PSA)
0105543007,2024,594,2024 POPCEN (PSA)
0105543008,2024,2566,2024 POPCEN (PSA)
0105543009,2024,3382,2024 POPCEN (PSA)
0105543010,2024,2590,2024 POPCEN (PSA)
0105543012,2024,3828,2024 POPCEN (PSA)
0105543013,2024,3369,2024 POPCEN (PSA)
0105543014,2024,2315,2024 POPCEN (PSA)
0105543015,2024,1428,2024 POPCEN (PSA)
0105543016,2024,1469,2024 POPCEN (PSA)
0105543017,2024,1118,2024 POPCEN (PSA)
0105543019,2024,674,2024 POPCEN (PSA)
0105543020,2024,1641,2024 POPCEN (PSA)
0105543022,2024,1944,2024 POPCEN (PSA)
0105543023,2024,4260,2024 POPCEN (PSA)
0105543024,2024,1161,2024 POPCEN (PSA)
0105544000,2024,78940,2024 POPCEN (PSA)
0105544001,2024,2172,2024 POPCEN (PSA)
0105544002,2024,1352,2024 POPCEN (PSA)
0105544003,2024,1869,2024 POPCEN (PSA)
0105544004,2024,1010,2024 POPCEN (PSA)
0105544005,2024,2369,2024 POPCEN (PSA)
0105544006,2024,918,2024 POPCEN (PSA)
0105544007,2024,2419,2024 POPCEN (PSA)
0105544008,2024,716,2024 POPCEN (PSA)
0105544010,2024,932,2024 POPCEN (PSA)
0105544011,2024,986,2024 POPCEN (PSA)
0105544012,2024,1885,2024 POPCEN (PSA)
0105544013,2024,787,2024 POPCEN (PSA)
0105544014,2024,853,2024 POPCEN (PSA)
0105544015,2024,1370,2024 POPCEN (PSA)
0105544017,2024,1447,2024 POPCEN (PSA)
0105544018,2024,656,2024 POPCEN (PSA)
0105544019,2024,1916,2024 POPCEN (PSA)
0105544020,2024,931,2024 POPCEN (PSA)
0105544021,2024,639,2024 POPCEN (PSA)
0105544022,2024,1485,2024 POPCEN (PSA)
0105544023,2024,1134,2024 POPCEN (PSA)
0105544024,2024,1449,2024 POPCEN (PSA)
0105544025,2024,2503,2024 POPCEN (PSA)
0105544026,2024,1406,2024 POPCEN (PSA)
0105544027,2024,978,2024 POPCEN (PSA)
0105544028,2024,2026,2024 POPCEN (PSA)
0105544029,2024,845,2024 POPCEN (PSA)
0105544030,2024,2061,2024 POPCEN (PSA)
0105544031,2024,2424,2024 POPCEN (PSA)
0105544032,2024,627,2024 POPCEN (PSA)
0105544033,2024,1374,2024 POPCEN (PSA)
0105544034,2024,1476,2024 POPCEN (PSA)
0105544035,2024,875,2024 POPCEN (PSA)
0105544036,2024,887,2024 POPCEN (PSA)
0105544037,2024,652,2024 POPCEN (PSA)
0105544038,2024,2079,2024 POPCEN (PSA)
0105544039,2024,1408,2024 POPCEN (PSA)
0105544040,2024,3376,2024 POPCEN (PSA)
0105544041,2024,897,2024 POPCEN (PSA)
0105544042,2024,1272,2024 POPCEN (PSA)
0105544044,2024,2316,2024 POPCEN (PSA)
0105544046,2024,1580,2024 POPCEN (PSA)
0105544047,2024,2623,2024 POPCEN (PSA)
0105544048,2024,1185,2024 POPCEN (PSA)
0105544049,2024,785,2024 POPCEN (PSA)
0105544050,2024,1101,2024 POPCEN (PSA)
0105544051,2024,777,2024 POPCEN (PSA)
0105544052,2024,1137,2024 POPCEN (PSA)
0105544053,2024,2300,2024 POPCEN (PSA)
0105544054,2024,532,2024 POPCEN (PSA)
0105544055,2024,1002,2024 POPCEN (PSA)
0105544056,2024,1830,2024 POPCEN (PSA)
0105544057,2024,978,2024 POPCEN (PSA)
0105544058,2024,1281,2024 POPCEN (PSA)
0105544059,2024,422,2024 POPCEN (PSA)
0105544060,2024,1068,2024 POPCEN (PSA)
0105544061,2024,1079,2024 POPCEN (PSA)
0105544062,2024,483,2024 POPCEN (PSA)
0105545000,2024,56349,2024 POPCEN (PSA)
0105545001,2024,3285,2024 POPCEN (PSA)
0105545002,2024,1768,2024 POPCEN (PSA)
0105545003,2024,2175,2024 POPCEN (PSA)
0105545004,2024,1967,2024 POPCEN (PSA)
0105545005,2024,4571,2024 POPCEN (PSA)
0105545006,2024,2591,2024 POPCEN (PSA)
0105545007,2024,1673,2024 POPCEN (PSA)
0105545008,2024,6197,2024 POPCEN (PSA)
0105545009,2024,1038,2024 POPCEN (PSA)
0105545010,2024,2635,2024 POPCEN (PSA)
0105545011,2024,2153,2024 POPCEN (PSA)
0105545012,2024,1640,2024 POPCEN (PSA)
0105545013,2024,1726,2024 POPCEN (PSA)
0105545014,2024,2835,2024 POPCEN (PSA)
0105545015,2024,2037,2024 POPCEN (PSA)
0105545016,2024,1214,2024 POPCEN (PSA)
0105545017,2024,3690,2024 POPCEN (PSA)
0105545018,2024,5016,2024 POPCEN (PSA)
0105545019,2024,3351,2024 POPCEN (PSA)
0105545020,2024,1247,2024 POPCEN (PSA)
0105545021,2024,3540,2024 POPCEN (PSA)
0105546000,2024,145935,2024 POPCEN (PSA)
0105546001,2024,6285,2024 POPCEN (PSA)
0105546003,2024,2231,2024 POPCEN (PSA)
0105546004,2024,3458,2024 POPCEN (PSA)
0105546005,2024,5864,2024 POPCEN (PSA)
0105546007,2024,1604,2024 POPCEN (PSA)
0105546008,2024,2389,2024 POPCEN (PSA)
0105546009,2024,3564,2024 POPCEN (PSA)
0105546011,2024,5397,2024 POPCEN (PSA)
0105546012,2024,6564,2024 POPCEN (PSA)
0105546014,2024,1479,2024 POPCEN (PSA)
0105546015,2024,6107,2024 POPCEN (PSA)
0105546016,2024,4408,2024 POPCEN (PSA)
0105546017,2024,1830,2024 POPCEN (PSA)
0105546018,2024,7186,2024 POPCEN (PSA)
0105546019,2024,3939,2024 POPCEN (PSA)
0105546020,2024,2751,2024 POPCEN (PSA)
0105546022,2024,3564,2024 POPCEN (PSA)
0105546023,2024,1756,2024 POPCEN (PSA)
0105546024,2024,3364,2024 POPCEN (PSA)
0105546025,2024,5284,2024 POPCEN (PSA)
0105546026,2024,5981,2024 POPCEN (PSA)
0105546027,2024,8175,2024 POPCEN (PSA)
0105546028,2024,1422,2024 POPCEN (PSA)
0105546029,2024,5190,2024 POPCEN (PSA)
0105546030,2024,3443,2024 POPCEN (PSA)
0105546031,2024,8324,2024 POPCEN (PSA)
0105546032,2024,7301,2024 POPCEN (PSA)
0105546033,2024,5730,2024 POPCEN (PSA)
0105546034,2024,9532,2024 POPCEN (PSA)
0105546035,2024,3401,2024 POPCEN (PSA)
0105546036,2024,3423,2024 POPCEN (PSA)
0105546037,2024,1160,2024 POPCEN (PSA)
0105546038,2024,2262,2024 POPCEN (PSA)
0105546039,2024,1567,2024 POPCEN (PSA)
0105547000,2024,65086,2024 POPCEN (PSA)
0105547001,2024,5437,2024 POPCEN (PSA)
0105547002,2024,5690,2024 POPCEN (PSA)
0105547003,2024,4070,2024 POPCEN (PSA)
0105547004,2024,1885,2024 POPCEN (PSA)
0105547005,2024,3818,2024 POPCEN (PSA)
0105547006,2024,3749,2024 POPCEN (PSA)
0105547007,2024,1022,2024 POPCEN (PSA)
0105547008,2024,1480,2024 POPCEN (PSA)
0105547009,2024,3875,2024 POPCEN (PSA)
0105547010,2024,1893,2024 POPCEN (PSA)
0105547011,2024,5644,2024 POPCEN (PSA)
0105547012,2024,1211,2024 POPCEN (PSA)
0105547013,2024,1504,2024 POPCEN (PSA)
0105547014,2024,2323,2024 POPCEN (PSA)
0105547015,2024,1428,2024 POPCEN (PSA)
0105547016,2024,1185,2024 POPCEN (PSA)
0105547017,2024,7249,2024 POPCEN (PSA)
0105547018,2024,3091,2024 POPCEN (PSA)
0105547019,2024,2062,2024 POPCEN (PSA)
0105547020,2024,2465,2024 POPCEN (PSA)
0105547021,2024,4005,2024 POPCEN (PSA)
0105548000,2024,34550,2024 POPCEN (PSA)
0105548001,2024,1732,2024 POPCEN (PSA)
0105548002,2024,980,2024 POPCEN (PSA)
0105548003,2024,1277,2024 POPCEN (PSA)
0105548004,2024,1435,2024 POPCEN (PSA)
0105548005,2024,2060,2024 POPCEN (PSA)
0105548006,2024,1192,2024 POPCEN (PSA)
0105548007,2024,1530,2024 POPCEN (PSA)
0105548008,2024,2150,2024 POPCEN (PSA)
0105548009,2024,1188,2024 POPCEN (PSA)
0105548010,2024,835,2024 POPCEN (PSA)
0105548011,2024,1687,2024 POPCEN (PSA)
0105548012,2024,1891,2024 POPCEN (PSA)
0105548013,2024,2147,2024 POPCEN (PSA)
0105548014,2024,2374,2024 POPCEN (PSA)
0105548015,2024,1093,2024 POPCEN (PSA)
0105548016,2024,1407,2024 POPCEN (PSA)
0105548017,2024,1830,2024 POPCEN (PSA)
0105548018,2024,1158,2024 POPCEN (PSA)
0105548019,2024,1336,2024 POPCEN (PSA)
0105548020,2024,2045,2024 POPCEN (PSA)
0105548021,2024,1172,2024 POPCEN (PSA)
0105548022,2024,2031,2024 POPCEN (PSA)
0200000000,2024,3777608,2024 POPCEN (PSA)
0200900000,2024,18937,2024 POPCEN (PSA)
0200901000,2024,9647,2024 POPCEN (PSA)
